mean_decrease_impurity,stdev,feature
0.0011963015182524421,0.0014474243636108015,504
0.001191177021112982,0.0012451243576224547,1224
0.0011876285186629865,0.0014022953452266086,1295
0.0011735266834072481,0.0014684003449817878,794
0.0011696717751289647,0.0013543111151617807,1417
0.0011690731713576204,0.001119942616468078,366
0.0011682797362443478,0.0026672277728930537,1706
0.001157798935788915,0.0009271253060586454,1410
0.001153413408315823,0.0017438488095289438,1245
0.0011522107737766572,0.0019482388943484578,623
0.001130065994603708,0.0016581130219596666,97
0.0011295548389752507,0.001376051723823435,13
0.0011283638653241427,0.001479236764685384,1049
0.0011251354676004514,0.0014595261036646104,747
0.0011150188725514325,0.001220353973702137,1349
0.0011121210181096637,0.0014235995896881442,2033
0.0011050615625280437,0.001311303446248137,1567
0.001104567011182232,0.002042412288329032,1667
0.001099025362873119,0.0022129103442605565,241
0.0010943090260952073,0.0018852533983817056,491
0.0010885439690473927,0.003040140689760074,284
0.0010880718316282495,0.002351774450836387,823
0.0010877659635880042,0.0009740099355579623,1665
0.0010836127217395681,0.0011664442906584092,407
0.0010819320277346263,0.001995505664135995,1308
0.0010810233470415227,0.002587656318731474,991
0.0010788488892778184,0.0009508813259659114,32
0.001076751765190669,0.0009666734742965588,1171
0.0010755171609854231,0.001683470285060239,1589
0.0010744744887516173,0.002109852711265557,724
0.001074359463125598,0.0009272793792106856,216
0.0010728793716704725,0.0017665460815009897,1441
0.0010724866174922148,0.000896864341404622,703
0.0010630709506443622,0.001112006300279769,821
0.0010616040249467615,0.0021688489216625854,384
0.0010564834578105078,0.0023264059054982408,910
0.0010514327936272402,0.001091986661158682,392
0.0010499801520915783,0.002562782954377397,925
0.0010487267045055405,0.0011102100422569947,235
0.0010476269248540068,0.001971022312051577,1366
0.00103855032385531,0.001927095484706653,475
0.0010351742902305451,0.0018743316755248673,523
0.0010302136903724344,0.0011798905113195126,787
0.0010292052769787158,0.0010670715016755886,1956
0.0010290508862041915,0.0027430721653861814,529
0.0010223064123426524,0.0013047480719129173,1647
0.0010201026939988351,0.001712707436995527,1934
0.001017892816776846,0.0014061990794432433,1405
0.0010173350356000178,0.0019467872422211402,1226
0.0010092981046646136,0.0009232475364057721,1384
0.0009986538215927892,0.0020464246754168572,248
0.0009984807250964579,0.0009423278937826641,1738
0.0009976288627409774,0.000970855394141799,1195
0.000996776445732726,0.001020224554113626,1453
0.0009935098594562165,0.0012717986955784362,1607
0.0009922015186493364,0.0016307480298001715,547
0.0009912577149439993,0.0016526833160427944,1143
0.000990106758956893,0.0012420792169813824,1985
0.000988831824335369,0.0014931901637782327,301
0.0009795551603663491,0.002349016580679748,559
0.000979437473892626,0.0017891726842355707,110
0.000976057509624718,0.0014486892533886143,824
0.0009741880877248919,0.0015298384279641224,883
0.0009737901203667208,0.0015616426635129109,885
0.0009724295553188934,0.0014288318812061148,474
0.0009678971165179471,0.0015183492705220796,503
0.000966424863968445,0.0011402953040047725,750
0.0009648592842222079,0.0022318869799918704,458
0.0009627698204226261,0.0012236323183341502,864
0.0009602148135045122,0.0011351896594643412,441
0.0009596348406526507,0.0009033942084725905,94
0.0009595435293734514,0.0020557380041166897,61
0.0009583182099251752,0.0021791500921610764,1332
0.0009572247560699692,0.0016418336450001424,1926
0.0009529081581271506,0.002360378683298759,604
0.0009504144818089569,0.0021456565242233415,1506
0.000950024715644333,0.0007740259610068835,283
0.0009495679622293544,0.0010985147380090342,831
0.0009455452553276727,0.0009308795202311908,1312
0.0009432501615105544,0.0021584433928301277,1360
0.0009388787409869013,0.0010099996725607989,289
0.0009387110807567195,0.0016161185940798727,158
0.0009376461475720054,0.0015068814324213414,525
0.000935972455014979,0.00236776256844023,36
0.0009352416810272585,0.0009420662177251232,1745
0.0009327703975459674,0.001165073801866575,14
0.0009292388974523227,0.0008315500070570858,753
0.0009262415306009488,0.001874361280595515,1367
0.0009244916280853779,0.0008567629577320602,1279
0.000922472453172291,0.0011331011237249765,1440
0.0009222129191517643,0.0016507067196388976,858
0.0009177683290816203,0.0010148177226521988,974
0.0009172273639449629,0.0008784401218662428,1791
0.0009160908872556939,0.0012732692221486507,383
0.0009109968706030212,0.0023364204145733852,206
0.0009103791351907183,0.0009215633799866454,1243
0.0009097987516150451,0.0010750495151579168,1508
0.0009062610756366764,0.0011691712239326702,564
0.0009030729556049361,0.002015339359051156,1524
0.0009029821304403883,0.0015636081839667587,888
0.0009015869039603685,0.0013449602902235469,573
0.0009007925072436336,0.0008448446473043843,736
0.000900516996043549,0.0021610267655743937,1081
0.000897574180267972,0.0012242347296937506,890
0.0008961595650558105,0.0016192121187067563,689
0.0008951338196954818,0.0009977869449822026,184
0.0008950305314836534,0.0008076653318377959,1963
0.0008940889338188111,0.0008080403426759893,838
0.0008933653222377747,0.0013572965451664684,585
0.0008931369584448894,0.001410891310315652,43
0.0008921517426147257,0.0014932371349121538,1155
0.0008887319606631132,0.0010389237748568336,69
0.0008860795537640637,0.0018106865116851386,693
0.0008844688573738581,0.001255330602578122,1285
0.0008836290360963218,0.0018320903810769864,1876
0.000882472006780887,0.0013763829804494233,1808
0.0008810649033639047,0.0009342422002802162,674
0.0008804068311057754,0.0017522127447367809,1730
0.0008790778411483611,0.0018309305438353,1227
0.0008784784320827256,0.0014245462597595082,2021
0.0008780687716988401,0.0015336857172005944,1989
0.0008724695399744537,0.0012552442562269875,1810
0.0008671550147538311,0.0009037620599104989,1457
0.0008655343470216213,0.0018492653085448068,1531
0.0008643867261981083,0.0020148569809877587,941
0.0008624877321216605,0.0014485621555837668,1501
0.0008605480411363282,0.001286538340613279,918
0.0008598883493626057,0.0015384958159277617,1873
0.000856053367742664,0.0009871701067148578,1631
0.0008548715963227007,0.0016202478357154448,1154
0.0008534077412878015,0.0009688918116862928,1163
0.0008533040796758975,0.0010004432779955365,901
0.0008518558076389094,0.0012056083146162004,1504
0.0008489839218909467,0.0009532164744529658,1027
0.0008470295102615106,0.0019662333893948896,673
0.0008433822069175114,0.0012330980440429953,800
0.0008429499535693527,0.0008715716257839442,1670
0.0008416568055543249,0.0009258351944339961,2
0.0008414141534645162,0.0008132222575530622,1952
0.0008402857841330542,0.0009219508292611062,1603
0.0008375060743106154,0.0015762968718106257,1921
0.0008356507104783333,0.0015684001687170295,942
0.00083551682088815,0.0011727801761899576,1444
0.0008348824170665519,0.0018908669525610933,397
0.000832245676495181,0.001394529783833259,1948
0.0008302481431198026,0.002223057383628238,2046
0.0008265650480718636,0.0007223948318731684,816
0.0008250026941715537,0.0013588548090942443,1993
0.0008243316400983883,0.0019339824003579292,56
0.0008222061865753141,0.0008720091158718495,1564
0.0008173393059749601,0.0011601169586164365,1468
0.0008163824908359154,0.0013182465050730198,1803
0.0008161929725301201,0.001520789090606165,1249
0.0008157297789607688,0.0016605506400953216,1516
0.0008150922682891236,0.001394854169031479,489
0.0008143007999304097,0.0020590225801401588,544
0.0008135495425345031,0.0013953031646041412,33
0.0008132053061605397,0.0010964555831735738,498
0.0008120259616333714,0.0015784657727833924,582
0.0008097217763022254,0.00143657017604733,2041
0.0008086751460979202,0.0007403259292247516,1236
0.0008070468125159436,0.001814931875979668,1218
0.0008050268453773489,0.0009696921290976134,233
0.0008035968855559827,0.0008210717433227659,984
0.0008032419623023089,0.0008763734246724803,728
0.0008024289995772296,0.0010397469866629055,1309
0.0007982609485573741,0.0007841253500351421,74
0.0007981604428580617,0.001616322491305092,1655
0.0007979298413902806,0.0012016753477591554,92
0.0007964521416579175,0.002091501247061341,519
0.0007950281684922783,0.0011315791974567996,428
0.0007935525490308604,0.001789375426574989,757
0.0007922247160726292,0.0008518635776810922,140
0.0007917968290263738,0.0008331193621574028,790
0.0007911660984675334,0.0009709749007094085,552
0.0007908382940926241,0.0010817218626802095,588
0.0007894340542549223,0.0012791843438103826,1009
0.0007857806667922519,0.0013176175123152433,1910
0.0007852638587599503,0.0015219364629195117,813
0.0007819699411646156,0.0010275047609208591,502
0.0007811453150232566,0.001426668662915481,1964
0.0007748835407729306,0.0008612183081894274,619
0.0007732629528734401,0.0010963675726458762,1542
0.0007730656386225675,0.0011282088105079734,1617
0.0007692448302980962,0.0020129025101690797,35
0.0007679172172740897,0.001445323636298116,1764
0.0007673448018197016,0.0008072312827167074,562
0.0007670416044843971,0.0013896554710599437,1828
0.0007667124555123351,0.0008903164577786191,1905
0.0007656030682079326,0.0009449252153109913,909
0.0007655239924309348,0.0010996861421928039,87
0.0007654361976701064,0.0007906182524314979,119
0.0007643768807482633,0.0009355520396354606,448
0.0007631938663569452,0.0009334853119228848,1766
0.0007601573221540336,0.000864618402014689,716
0.0007590353373137406,0.0010457269980127942,1292
0.0007562722682967005,0.000814494309167335,932
0.0007562199623955816,0.0010456191895899317,1487
0.0007556090474404161,0.0008161741595903084,325
0.0007541404456679413,0.0014667334375578491,1284
0.0007531165832574538,0.001332471237848831,471
0.0007516084077821577,0.0008936987975164827,980
0.0007515155946882524,0.0011552953282571296,11
0.0007487152007719083,0.0013778046987507173,485
0.0007454852749200864,0.001158563973999641,79
0.0007452160080214241,0.0012668505761675433,117
0.0007438667891997232,0.0016555379899075458,472
0.0007437809637840341,0.0020915646438465943,331
0.0007429886841588176,0.0010397884370043707,1146
0.0007413515475431563,0.0010357919370454624,1644
0.0007394911243583765,0.001082788005196381,738
0.0007386362673854231,0.0009219208665033914,361
0.0007379037075725055,0.0008218892666177398,1972
0.0007373346718820891,0.0007686711780856077,1321
0.0007373204041788584,0.0009232162834995311,1998
0.0007336112353518207,0.0007862651525473008,1070
0.0007326225625022778,0.0011153965521553456,740
0.0007309114936552901,0.000757326165295799,809
0.0007304283348179952,0.001356252995747247,1085
0.0007302926670497537,0.0008851302924154021,1043
0.0007290575061777289,0.0007857327393148715,1978
0.0007278210618838445,0.000984829083251352,1096
0.0007247692043617527,0.0011886904125237646,1034
0.0007236039129501772,0.000904150702433676,879
0.0007220306698345706,0.0008597994756927393,1035
0.0007209015313204552,0.0011679766699718985,713
0.0007189635998306334,0.000981721890261309,1260
0.0007157285167257379,0.0019262822845101612,791
0.0007147393503769855,0.0012620192051253163,127
0.0007123449687737439,0.0016127682274450462,455
0.0007087422878987514,0.0010491163297638366,1313
0.0007086837800730382,0.0011662911213261413,1990
0.0007081087193695813,0.0016722207883080272,1449
0.0007042611711470195,0.0010644181266116347,193
0.0007042018223638374,0.0010915497819018426,1867
0.000703929381862799,0.0010392396377845706,586
0.0007036639200960551,0.000885014209830567,1386
0.0007028344061526132,0.0009380706412909894,1430
0.0007026993179732904,0.0015928657594489154,1078
0.0007020339451132391,0.0013308625396718536,924
0.0006990955231100048,0.0008306669525928608,1693
0.0006965963493217511,0.001713448810928483,626
0.0006959387256481842,0.001298972176906023,1003
0.00069584603337751,0.0008369110375125102,5
0.0006921329074647822,0.0014089676463901846,1874
0.0006921032646659639,0.001101061195187596,806
0.0006909726220428933,0.0019677346886813286,21
0.0006889304882449306,0.001080772108543065,1013
0.0006872959366264023,0.001035468609064629,371
0.0006855425989110351,0.0008577117808195098,507
0.0006809614021152214,0.0010166701347225126,1063
0.0006795743277123027,0.0014036241156406097,2014
0.0006780633759808104,0.0011559106628064816,57
0.000674393749223145,0.0010473845427406803,1691
0.000674307736920176,0.0017717141981300221,1342
0.0006727649591516399,0.0015350527078204649,1496
0.0006721673394102085,0.0006627575776397992,701
0.0006718686561298298,0.0015878539899440863,16
0.00067109561737614,0.0011182019173015608,1915
0.0006704008979060967,0.0012924721150364862,501
0.0006696312748528591,0.0015038465615569987,651
0.000669077868935478,0.0007467990714236646,192
0.0006671556284079073,0.0010820103899746043,305
0.0006660653137520557,0.0015555803373297386,1704
0.0006643151961451771,0.0006797787465195013,739
0.0006641811494420378,0.0009487806905090828,1731
0.0006632434074331655,0.0015517609376363946,131
0.000662371345006722,0.0010358675929956417,1586
0.0006587674414954812,0.0006857634571050487,90
0.0006549824629478996,0.000804293824826854,798
0.0006548290212403544,0.0012125326781567652,1135
0.0006531355641576349,0.0009577501972441564,591
0.0006530429682512915,0.0012808970525318077,1477
0.0006508786472928759,0.000954812834205914,1795
0.0006497069063476164,0.0011431728514615816,1661
0.000648672798427493,0.0007397048474118071,1809
0.000647965574852777,0.0010283214302285804,1817
0.0006474587045379566,0.0013210967229819197,2020
0.0006471299073264272,0.0009404908160705809,259
0.0006466021663240888,0.0010443081062366589,1138
0.0006463446408674089,0.0006810691612684275,1447
0.0006410278765612892,0.001020462057665565,1708
0.0006406110831178593,0.0008665579434890067,847
0.0006404476927518143,0.0010234253427766303,1290
0.0006394919399852635,0.0007084226266707362,102
0.0006394520973613508,0.000774944174078976,1729
0.0006369873863538388,0.0009601201341714144,960
0.0006358827061274403,0.000697794799251895,354
0.000632232448149759,0.0009438751445896436,1004
0.0006307463516581262,0.0010570485211106987,555
0.0006304074720533043,0.0008869584900892303,1416
0.0006296210698138301,0.0009011558948871999,1168
0.0006291287172935194,0.0006816162004490535,1087
0.0006283838336562275,0.0012479654340685458,1609
0.0006279623802219564,0.0010001440249170009,1594
0.0006274616824869822,0.0008337302021407301,1157
0.0006251010302861552,0.0008999516356636046,1626
0.0006224550586742253,0.0011867015362972944,1099
0.0006222951606983746,0.0011381875090424893,1445
0.0006211261561456023,0.001139684278848607,1352
0.0006197211754728406,0.0012631312973928506,629
0.0006196695171029146,0.0010085580133388093,759
0.0006191224289662387,0.0012623071564632027,815
0.0006190079399284493,0.0007052333965806416,1365
0.0006187401299893822,0.0006898816350325752,1840
0.0006184657344617359,0.0012330630283490412,180
0.0006164143236563058,0.0015924824562838212,1927
0.0006150622429627759,0.0014271329880505472,1885
0.0006150007162938799,0.0012748958336197109,970
0.0006141270429225346,0.001285723327737847,1061
0.0006139214570144622,0.0008671610473950439,242
0.000613551865758446,0.000795250995125855,1101
0.0006134168124287276,0.0007834330362489442,784
0.0006129510162038723,0.0008871158299404293,1128
0.0006120517654100074,0.0007508185233747266,638
0.0006120513762472929,0.0009017969621478194,412
0.0006096309103006564,0.0012580819274747301,780
0.0006096145524468353,0.0006833845599911817,165
0.0006092671668863235,0.0010512885374673105,1282
0.0006091958957480851,0.0014089035806277637,493
0.0006074049919410161,0.000782382747557017,385
0.0006071557698615774,0.000954627942011051,917
0.0006070852362117455,0.0006795297139447657,769
0.0006057338942430433,0.0008955416212259549,526
0.0006048984769764878,0.0007626794027880394,1518
0.0005999410466763093,0.0015027848728198976,291
0.0005981101721675121,0.0010184531632325606,54
0.0005963489969774838,0.0007085675399548195,906
0.0005958959778609351,0.0010242075162093028,387
0.0005946695339249052,0.0011199654553708891,1717
0.0005944282947504854,0.0012822277950472298,645
0.0005943345739444617,0.0014052641504935703,500
0.0005937599924370281,0.0006939611457682917,1951
0.000592484437367373,0.0013262806931370872,844
0.0005924811427869718,0.0007834184795160392,878
0.0005923279075546621,0.0013729266371113632,2035
0.000591617538082631,0.0009442984482428774,9
0.0005913837600678932,0.0009934314936055869,677
0.0005913805848978774,0.0007726690994076697,329
0.0005901433468000494,0.0007058632729735831,1946
0.0005887347190945861,0.0011684800028432135,771
0.000588550102931619,0.0014159540245543198,853
0.000588343696201633,0.0007345288125399609,1136
0.0005870516551636657,0.0008162539500683073,252
0.0005866282016639763,0.0011083150593418933,408
0.0005848373347144328,0.0007434567706344758,1724
0.000583979183683192,0.0007545934425395807,203
0.0005838673578261298,0.0007992389866107306,1158
0.0005834566312010653,0.0012659260904591785,287
0.0005824680194408334,0.0010299945464612033,1785
0.0005819566215750026,0.0010267580314270773,684
0.0005792277086493524,0.0012825129315574128,1969
0.0005789146866588801,0.0010369986395014088,884
0.0005781403163928979,0.0010972228460216886,1687
0.0005774809304777559,0.0009064952108344933,1415
0.0005771635921060079,0.0007844810363363995,947
0.0005757927245190748,0.0006740866582894507,237
0.0005753066501527584,0.0010450245552020637,1999
0.0005747576816376924,0.0009004837529413485,58
0.0005736176041351446,0.0011135830751478756,599
0.0005714258770791396,0.0010284300957671489,1294
0.0005702018963324308,0.0007056376906353522,204
0.0005697040164983159,0.0012571221127888168,1859
0.0005694039402968489,0.0008039746522421342,1104
0.0005683524949702285,0.0007462827066164738,281
0.0005668113330073477,0.0011800401923687375,1584
0.0005664014752925614,0.0008306987972783926,1466
0.0005662019986006715,0.0008587955845253443,1884
0.0005661598882596243,0.0007011293852344808,940
0.0005658614200949877,0.000813230078714761,1205
0.0005650322430433798,0.0010684489694937737,1377
0.0005649072879786457,0.0011929152017717578,38
0.000564073982540298,0.0008219962310229528,598
0.0005640102306540375,0.0013102897717510924,49
0.0005605499356655366,0.0008385155590023399,345
0.0005567282758587811,0.0007837006851041622,1852
0.0005565096516854988,0.0012263520472999491,531
0.0005564292760044285,0.0009444274320348269,557
0.0005561933080968077,0.0011357400817975584,1713
0.0005561297092776856,0.0010274961913765929,1022
0.000555571821321545,0.0008240042629827145,730
0.0005552745959149664,0.0006779944039649171,1047
0.0005552158933534247,0.001001847041260173,855
0.000554574063304786,0.0006234487044599964,680
0.0005526427714448637,0.001232867305997216,733
0.000552407523824326,0.000729309452349409,1427
0.0005512218963645915,0.000696653531301124,589
0.0005483903192226205,0.0013663740150529288,1721
0.0005483663320707834,0.0007333443200693166,1747
0.0005480818155544795,0.0009590112720539643,66
0.000547883259962782,0.0015020135186300677,44
0.0005476784542695248,0.0008198900358764374,1971
0.0005472058907026319,0.0009747736376713069,979
0.0005464846520315405,0.0008019967877958764,437
0.0005458254968024056,0.0006284040553177231,222
0.0005453736259691614,0.0007117584137841337,8
0.0005444887005729474,0.0007498689564403916,1336
0.0005430936215022404,0.0012940541210924741,205
0.0005430579338278857,0.00102782873963327,654
0.0005426552985069206,0.0011958532167315678,1134
0.0005425929291702153,0.0006911012948166988,1804
0.0005410832953528505,0.0007310746525807113,473
0.000540943063796179,0.0012265311532184881,1346
0.0005390183874448901,0.0011099125391355281,721
0.0005382588550921337,0.001041317320979076,24
0.0005379651434345114,0.0011924912203030605,386
0.0005375792609581001,0.0010063773750790576,636
0.0005372333859430241,0.0006950440020574903,1634
0.0005371007907725927,0.000993755637465271,368
0.0005369528306891744,0.0006987651249492011,335
0.0005368414029799157,0.0007454957619377187,1820
0.0005352708221569304,0.0010072280474521021,1239
0.0005327901046367055,0.0011923123240346163,1544
0.0005303463000695266,0.0007682134058566327,1686
0.000529136171179771,0.0007578123995692029,157
0.0005289123077896112,0.000861501553945109,687
0.000527861833763663,0.0010173586878904678,1781
0.0005278257344017334,0.0010525892770123328,1073
0.0005273772031008016,0.0007397026279409242,1110
0.0005269972271812559,0.001174909637096843,477
0.0005254353859187768,0.000710749228394883,273
0.0005249213817566469,0.001450207353264464,462
0.000524484300118727,0.0006519082133234767,207
0.0005242172352336197,0.0007692892527226463,1010
0.0005233306544785776,0.0009304754733072405,1503
0.0005210456996682863,0.0007352356031344606,1854
0.0005207464714867564,0.0010031667525665095,1495
0.0005204108111784984,0.000843350231390805,1734
0.0005200359731056934,0.0008426489903074582,1800
0.000519653355845053,0.0006946915748539797,1436
0.0005187193051876436,0.0006591114590442697,1664
0.000518040281830035,0.0006478615257646949,1182
0.0005163002600274109,0.0008101221664693607,624
0.0005158427159287069,0.001042611183480323,1719
0.0005148637747664785,0.0008598719648306818,609
0.0005127478865687113,0.0007882395584343739,490
0.0005124710729514405,0.0007500238395441899,955
0.0005117228838026029,0.0009206628174523703,1499
0.000511577189118742,0.0007160109495173756,1663
0.0005095313527182874,0.0006550380220445853,530
0.0005095300668772828,0.0011366786804523105,1340
0.0005074582447974137,0.0007727591758887038,789
0.0005057447140781735,0.0006970412218412925,1814
0.000505492482278792,0.0009057025187570562,1588
0.0005029708170491983,0.0008819667966404497,265
0.0005023346753394746,0.0007646787468975642,898
0.0005014803158830054,0.0008161855825709627,892
0.0005013016534916474,0.0007764263604878514,268
0.000501046594452555,0.0007299859250759518,37
0.0004993577603627733,0.0006960993538380911,257
0.0004988653340116869,0.0012636605636391152,406
0.0004985510537748954,0.0006996930020282578,1597
0.0004981907289171101,0.0007670418734908651,279
0.0004971814406765038,0.0006022668234135529,227
0.0004968233064556227,0.0012676485761385372,48
0.0004966372352347052,0.0008475325260111641,1578
0.0004966303552070995,0.0008365842519171014,1167
0.0004962102085038653,0.0009563673817566141,570
0.0004956575495373096,0.0008192106319109908,606
0.0004955220993903801,0.0010467882431656017,1486
0.0004955123529582572,0.0007420833878458813,1181
0.0004954525062719321,0.0007042614342390399,1922
0.0004951340372881843,0.0007515311851682655,1141
0.0004946790333717217,0.0009383395809683714,1089
0.0004939929343596494,0.0005933702820992633,456
0.0004939763084329431,0.0010080071446486537,1669
0.0004935021923569092,0.0006964469318764784,828
0.0004926410398862997,0.0006398105604643096,679
0.0004912823749979077,0.0007155934074956362,574
0.0004910145264739579,0.0013062393572060578,770
0.0004906853619047249,0.0009438095658733602,839
0.0004906711472469624,0.0005884793357034149,1581
0.000490476426597991,0.0007836026406562184,469
0.0004899586266780897,0.0013411410165050086,1619
0.0004896857927393165,0.001361927211890332,1483
0.0004886371959836539,0.0010501741977423705,513
0.0004883281125942442,0.0009567900275875055,1252
0.0004878498869282426,0.0010650636149665605,1177
0.0004878329542408509,0.0008809672517040705,635
0.00048718747967895377,0.000675737443069986,317
0.0004865794144012059,0.0008605103885815429,374
0.0004865513718959569,0.0009057961160129836,176
0.0004854947357056299,0.0008232201803374721,1648
0.00048534718463355,0.001021163231118761,691
0.00048443028616432693,0.0007620784377662043,1119
0.00048434832474147607,0.0006500798330215712,463
0.0004842072654795149,0.0006672100057437219,121
0.0004822378873185408,0.0009294903752892357,541
0.00048136307930877987,0.0008631163116680597,300
0.00048092353303130016,0.0007628489647462208,923
0.0004808611281878653,0.0009352483999938612,2036
0.00048007436324240836,0.0006249433902311047,978
0.0004798591254958882,0.0006445668039226217,1045
0.0004787437270776045,0.000989042141616818,1968
0.0004782020936568052,0.0008534457311023619,1733
0.00047783988669049883,0.0010209819396011825,971
0.00047742121937331396,0.000901579831418663,53
0.00047704354586920907,0.0010233958099256574,1763
