mean_decrease_impurity,stdev,feature
0.005082667730364383,0.0046077035591296995,desc_EState_VSA4
0.0048507864245935575,0.004502299178127904,desc_EState_VSA6
0.004821020411740031,0.00611829063741678,desc_EState_VSA10
0.004752599364313094,0.004696779577389961,desc_EState_VSA5
0.004646164213980159,0.0044248554407328505,desc_EState_VSA7
0.004626924204421728,0.0055936580996465285,desc_EState_VSA1
0.004547896512956206,0.00507381834020082,desc_EState_VSA9
0.004500478565047568,0.006031708698062465,desc_NumValenceElectrons
0.004448793762368191,0.010666320508735734,desc_NumAromaticCarbocycles
0.004303386054549651,0.006526548754981191,desc_NumHeteroatoms
0.0042941210699921325,0.006256654399019046,desc_PEOE_VSA14
0.004099521415289566,0.0060384314560030265,desc_NHOHCount
0.004098344211265289,0.004921985701627948,desc_NumRotatableBonds
0.0040835634237651455,0.0048848409190697896,desc_PEOE_VSA11
0.004066992926178581,0.0047911800753304154,desc_VSA_EState10
0.00403272741736903,0.006343152337215768,desc_NumHDonors
0.00402448415786941,0.007133755863485478,desc_SlogP_VSA11
0.003990103136152406,0.009018692071477928,desc_fr_ketone
0.003926805218139633,0.008239489949584514,desc_HeavyAtomCount
0.003493194929935368,0.004570193496857136,desc_SlogP_VSA4
0.0034405654726059605,0.0073884744004285565,desc_NumAliphaticRings
0.003427287811962663,0.00452140701983436,desc_PEOE_VSA4
0.003267669217935736,0.005989653252470364,desc_fr_aniline
0.0032265177550823724,0.004737452127173676,desc_NumHAcceptors
0.0031702147628318226,0.004928078526346248,desc_fr_Ar_N
0.002737383620968312,0.004116066417430179,desc_SlogP_VSA12
0.002688043856420115,0.004791399419695475,desc_PEOE_VSA5
0.0026732999277729905,0.0074429280296219305,desc_NumSaturatedHeterocycles
0.0025317239919644074,0.004566248770946311,desc_NumAromaticHeterocycles
0.0024828353860872447,0.004628256242579147,desc_SMR_VSA4
0.002311593478253685,0.004309801897476252,desc_NumAliphaticHeterocycles
0.0022484214075824916,0.007619197782417569,desc_fr_sulfonamd
0.002106104066791565,0.0043214729998037925,desc_fr_halogen
0.0019578477237463658,0.00494288118283239,desc_fr_ketone_Topliss
0.0019180303007989318,0.004700446702673489,desc_fr_ether
0.0018205249280965005,0.004676915170682057,desc_fr_Ar_OH
0.001772084399054745,0.0050845168313272005,desc_NumAliphaticCarbocycles
0.0017103648285508102,0.004200866123302066,desc_fr_allylic_oxid
0.001685774121144406,0.005555426182191402,desc_fr_sulfide
0.001577168093476403,0.0037527690031492027,desc_NumSaturatedRings
0.0015689248837693099,0.003326606419271292,desc_SlogP_VSA7
0.001557812780287115,0.00307174518427661,desc_fr_furan
0.0015273737506950101,0.003236342902012815,desc_fr_unbrch_alkane
0.0015196156999361336,0.005376786024463651,desc_NumSaturatedCarbocycles
0.0014969778957122579,0.003608500222826528,desc_fr_phenol_noOrthoHbond
0.0014485917425672043,0.003569443272132117,desc_fr_thiophene
0.0014315380410986297,0.0035127991116086373,desc_fr_phenol
0.0011944391950618651,0.003270503295152084,desc_fr_methoxy
0.001124646111751543,0.003473613313846925,desc_fr_Al_OH
0.0010705298967169149,0.0019258561137597227,desc_fr_para_hydroxylation
0.0008849022254061465,0.0025770490200019013,desc_fr_Ndealkylation2
0.0008536322075857188,0.002332263965238077,desc_fr_thiazole
0.0008380609158244064,0.002557981019169719,desc_fr_Al_OH_noTert
0.0008375620314923455,0.002394496962909118,desc_fr_C_S
0.0008269860716494771,0.0026752293112785068,desc_fr_piperdine
0.000822142226816437,0.001980494663038055,desc_SMR_VSA2
0.0008198683953372449,0.0018349360850963509,desc_fr_ester
0.0008069435212957164,0.0019535333654937138,desc_fr_nitrile
0.0007782381675665594,0.0016375728508431294,desc_fr_pyridine
0.0007568141521388129,0.0020551000568430943,desc_fr_alkyl_halide
0.0007563494227302446,0.001884327869233782,desc_fr_N_O
0.0007401748450691313,0.0017695033172390568,desc_fr_morpholine
0.0007026235360428437,0.0017282790835982797,desc_fr_imide
0.0006985619753235007,0.0019075912622023455,desc_fr_hdrzone
0.0006832241914383659,0.0015527005786613996,desc_fr_NH2
0.000670753829220649,0.0018874535072653622,desc_fr_term_acetylene
0.0006526744714525052,0.0016711521449349481,desc_fr_ArN
0.0006452274883114817,0.001931612529917514,desc_fr_urea
0.0005580996695538931,0.0017167177039638783,desc_fr_nitro_arom
0.0005373542686040085,0.001469680653437493,desc_fr_Nhpyrrole
0.0005176496977411578,0.0016117867866605716,desc_fr_nitro
0.0005107974824478699,0.0013725942965536018,desc_fr_Ar_NH
0.00039210025722938535,0.0011550727565176604,desc_fr_Ndealkylation1
0.00036529051335014196,0.0010542650793484265,desc_fr_Imine
0.0003505456118039711,0.0011471866844209113,desc_fr_imidazole
0.00035041159979208114,0.0011728290215991992,desc_fr_hdrzine
0.000292125409781144,0.0011827345729118106,desc_fr_piperzine
0.0002725152731499642,0.0008793813839243509,desc_fr_COO
0.00026999167805308853,0.0010581336761921608,desc_fr_aldehyde
0.0002659754330541149,0.0008527244038777598,desc_fr_COO2
0.0002538870411008062,0.0009727170858489212,desc_EState_VSA11
0.0002480550499327926,0.0009385044028232461,desc_fr_benzodiazepine
0.0002445087361601278,0.0009749867050649334,desc_fr_lactone
0.0002384191849443819,0.0008493963061372812,desc_fr_tetrazole
0.00023298343481190656,0.0008760032017127331,desc_fr_nitro_arom_nonortho
0.00020678267548535317,0.0008765891844754906,desc_fr_alkyl_carbamate
0.00019249419199482862,0.0007755601234946272,desc_fr_Al_COO
0.00018010052968551186,0.0007656456814929706,desc_fr_HOCCN
0.00017499348573778303,0.0008686003678332237,desc_fr_thiocyan
0.00017202960872172236,0.0009673966175183131,desc_fr_guanido
0.00016228951864761387,0.0007434307165423541,desc_fr_dihydropyridine
0.0001607190664834954,0.000616119029532657,desc_fr_Ar_COO
0.00014961817137026207,0.000629612783613448,desc_fr_oxime
0.00014539113528370108,0.0006345514702324718,desc_fr_priamide
0.00013857770836134104,0.0005808677003809919,desc_fr_sulfone
0.00013041609661399809,0.0006370641190101799,desc_fr_amidine
7.808577769482225e-05,0.0004698354941452726,desc_fr_oxazole
4.7454777401597906e-05,0.00040270000351557106,desc_fr_nitroso
1.1541422579272288e-05,0.0001664377133328482,desc_fr_quatN
7.115395075358337e-06,0.00017494394056882535,desc_fr_epoxide
0.0,0.0,desc_fr_prisulfonamd
0.0,0.0,desc_SMR_VSA8
0.0,0.0,desc_NumRadicalElectrons
0.0,0.0,desc_fr_isocyan
0.0,0.0,desc_fr_azide
0.0,0.0,desc_SlogP_VSA9
0.0,0.0,desc_fr_diazo
-1.949808785108726e-06,5.256961836722129e-05,desc_fr_lactam
-3.721276377745356e-06,7.699428493961132e-05,desc_fr_SH
-4.064906956869336e-06,7.350411230634798e-05,desc_fr_phos_ester
-4.104243176232585e-06,7.565074369335935e-05,desc_fr_barbitur
-4.420455289130226e-06,8.861896432435786e-05,desc_fr_isothiocyan
-5.6549710500703705e-06,0.00010056962209165436,desc_fr_azo
-5.742127579139377e-06,9.379753990613267e-05,desc_fr_phos_acid
