perm_feat_importance,stdev,feature
0.00025574385231507123,2.979263393833178e-05,1352.0
0.0002545386769968627,2.64645658478783e-05,812.0
0.0002515846397923349,7.728257794413165e-05,1996.0
0.00024820899826327736,9.07743683074958e-05,491.0
0.0002480209794820332,0.00021094752883274464,45.0
0.0002460494047423767,0.00020904981352803449,94.0
0.00024462164477287993,3.875243443974151e-05,1550.0
0.0002435480595375683,0.00011283547081691653,1285.0
0.00024043332028444997,2.84675431841424e-05,941.0
0.00024025106619444126,0.00013250852861308808,858.0
0.00023905236657695283,0.00015922385433046106,140.0
0.00023900151254286907,2.5276797399291816e-05,340.0
0.00023603893338216552,0.00020627979621933671,1357.0
0.00023381039205261356,0.00013728210059549704,531.0
0.0002327986789611436,0.0001195093780362996,1964.0
0.00023097303882636534,0.0002683568193438323,2009.0
0.00022954976855433796,0.000172126621262215,1535.0
0.00022913920439963099,0.00018384621922038933,1911.0
0.00022678228168385717,4.6958196800275864e-05,1790.0
0.0002260533714643298,6.239942499067291e-05,1430.0
0.00022572910884033348,3.0858977391954895e-05,1908.0
0.00022502493735153671,9.772046078349066e-05,1126.0
0.0002245115630716943,2.879975134413209e-05,1409.0
0.00022356108320183976,0.00021987235395463692,162.0
0.00022311428126019494,2.6358995798115886e-05,1824.0
0.00022229044098946992,2.578954683609038e-05,1106.0
0.00022134011353019956,0.00022712265860068718,823.0
0.0002204107901231378,0.0001721397937736525,1972.0
0.0002196204730449347,8.112053898246023e-05,463.0
0.00021934880302447722,0.00024801836026495006,1567.0
0.0002192214640888146,6.00833345968163e-05,1279.0
0.00021914508069509342,5.1582700197151143e-05,56.0
0.00021886748888385598,4.409966490357463e-05,1184.0
0.00021830534572021555,2.7700367044909687e-05,95.0
0.00021778100471303574,7.453316262253977e-05,354.0
0.0002174224892742771,0.00010916470507433517,816.0
0.00021605434294276195,7.039719771501394e-05,1222.0
0.0002158153220114145,0.000250589503387063,1057.0
0.00021509899238151276,4.4700294907509216e-05,632.0
0.00021392841211315128,0.00010488604260643391,1043.0
0.00021313640720987959,9.341333380475247e-05,371.0
0.00021248848669930265,9.542459419812643e-05,1661.0
0.00021007459685282726,0.0003365751450713454,1602.0
0.0002096475575322998,0.0001768221576873438,1717.0
0.00020809029731215788,0.00015928303327985362,383.0
0.0002079618500179903,0.00012038121368731106,2013.0
0.00020790052341960186,4.883744936346512e-05,991.0
0.00020724395834309517,2.3540303077431256e-05,982.0
0.00020713127282996348,0.0001946572442653638,255.0
0.00020672179703802308,5.574403104010277e-05,207.0
0.00020575369729123328,2.3861511202152174e-05,584.0
0.00020378481068507038,3.275900099385356e-05,1370.0
0.00020023431907967293,8.971777551085116e-05,1665.0
0.00019933330855570475,1.0711155313012932e-05,1841.0
0.00019899791668143152,6.540867165644492e-05,544.0
0.00019883138231042708,7.416145588828852e-05,794.0
0.00019767815259758015,6.064526224747015e-05,1496.0
0.00019460736602270324,0.00019316331955699363,1920.0
0.00019442853217667145,7.701457593156307e-05,564.0
0.00019415806193582297,1.726776378625953e-05,142.0
0.00019395549836060956,6.435439000827904e-05,1085.0
0.00019391197205845812,2.9267855725354186e-05,1701.0
0.00019355816501387402,2.1035859984539284e-05,746.0
0.0001925930022163902,2.5797959164416726e-05,1360.0
0.00019175484092250893,3.461630167676699e-05,411.0
0.00019091491060236888,9.135098963158451e-05,289.0
0.00019035931408393215,7.389697085474303e-05,684.0
0.0001898452686507124,3.272138800331263e-05,721.0
0.0001875751730437969,0.0003478319998629123,695.0
0.00018742217616434241,0.00013674994317298007,1731.0
0.00018689341691757733,3.2608961513050146e-05,1374.0
0.00018662609058631708,9.42475659650746e-05,910.0
0.00018595707591949616,0.00017476897204023032,843.0
0.00018462366105341798,0.00012165468880413401,1441.0
0.00018426532399768992,0.00012523482945782347,1609.0
0.00018326078315877847,0.00011015452895250203,1951.0
0.00018191905467157543,4.334610619320841e-05,856.0
0.00018023872892870553,6.846127598645174e-05,751.0
0.00017947984420878526,5.657489988184671e-05,1505.0
0.00017880541044960064,9.015710490000039e-06,1551.0
0.00017879905726215785,5.5961976398098775e-05,382.0
0.00017814598717105223,3.8486048958700304e-05,1214.0
0.00017769840164478802,7.893956384118526e-05,261.0
0.00017706194636680773,0.00014174327042640477,1405.0
0.00017695922101830243,5.672876343429915e-05,1110.0
0.00017687649021278507,9.924019185462766e-05,84.0
0.00017668779874150387,0.00014652504344060967,944.0
0.00017638086463039881,5.82355161488855e-05,1810.0
0.000176289461880097,8.004163483737335e-05,1697.0
0.00017611073857214387,5.3072274432476726e-05,1634.0
0.000175356009908334,4.522354484937157e-05,458.0
0.0001733175114886687,3.7709082385784116e-05,1989.0
0.0001730428269430262,0.00013566397261425672,623.0
0.00017274710817921646,0.00010752847982883662,1518.0
0.0001726354236867289,9.831613132242006e-05,1154.0
0.00017255795691712984,5.002327919729576e-05,390.0
0.00017218269151465516,5.840278926161597e-05,1128.0
0.0001702574491681763,9.450294997083759e-05,478.0
0.00016969788606656654,3.937148937978866e-05,1168.0
0.00016940406498062722,7.712433936462904e-05,127.0
0.0001681158368832092,3.064912027940596e-05,1316.0
0.00016768307251401325,0.00012563613579032713,1089.0
0.00016697320489840185,7.580204953908604e-05,1653.0
0.00016657166555169577,9.621172473691122e-05,1239.0
0.00016603146389808642,0.00018199839656375723,689.0
0.00016564881563764234,4.688170388947864e-05,1915.0
0.00016496683716660243,4.755672093664665e-05,150.0
0.00016468130549158745,0.00011232836707651628,1693.0
0.00016360567482570643,9.873055357083861e-05,502.0
0.0001619491720130095,9.157685086311042e-06,240.0
0.00016191539039146497,7.57461091141818e-05,971.0
0.00016188075009401225,8.516785313947398e-05,2027.0
0.00016151220188007632,0.0001508997034329817,1696.0
0.0001602024485796494,7.723453447434901e-05,385.0
0.00015940968348950867,2.9742670287609597e-05,791.0
0.00015935275125010805,6.277743329277796e-05,1743.0
0.00015924241500222535,4.836369974321975e-05,386.0
0.00015881589021691234,0.00013900362074328158,980.0
0.00015800609322176308,0.00010455599021333131,268.0
0.00015741168626576263,0.0001461924084296831,32.0
0.0001567079521159642,9.669769964555477e-05,1507.0
0.0001563848863469053,8.517148509198792e-05,413.0
0.0001563550657815993,6.731728553505439e-05,205.0
0.00015594382483450354,7.255306485473314e-05,1270.0
0.0001544426639616403,6.595321584576433e-05,149.0
0.00015415644788857596,0.00043770072209869655,197.0
0.00015377168805902341,0.00010551837365332496,940.0
0.00015323977575772973,5.368701074592091e-05,1888.0
0.0001524450037531655,3.490750741028067e-05,1174.0
0.00015231592250535274,7.057388112437326e-05,412.0
0.00015204250562375065,6.342398442615422e-05,784.0
0.00015192607770009303,2.479700904985035e-05,1331.0
0.0001515216845645928,4.5224349338341e-05,967.0
0.00015044816141139837,5.6017401521567686e-05,35.0
0.00014996666708472217,0.00011039062020015915,932.0
0.0001494597830526523,4.2515643726856774e-05,664.0
0.00014856450953509848,7.552717387761181e-05,1073.0
0.0001485568573959206,5.839727648165237e-05,1029.0
0.00014844186634758172,6.048677127362772e-05,1427.0
0.00014810924018384685,3.928801824146293e-05,1132.0
0.0001471953439362239,1.2209440718973536e-05,1834.0
0.00014667357992967923,4.8893457347242496e-05,1120.0
0.00014653022465543897,0.00022887291863952578,1164.0
0.0001463730371608074,0.00022237263455067492,366.0
0.00014590963295961766,0.00018392061121813707,248.0
0.00014565135672313102,0.00011219387256881474,1136.0
0.00014421563822570872,0.00016388073132967107,241.0
0.00014409943310437213,7.783007007560285e-05,1704.0
0.00014364487169229445,0.00030543826373455644,1019.0
0.0001427833900798703,4.29134622635936e-05,1851.0
0.00014087622461899095,0.00010572250389392562,1791.0
0.0001406654208172542,5.6526233280655034e-05,713.0
0.00014031917410102236,7.890272796295509e-05,1027.0
0.00013880500581856526,7.230640818603605e-05,469.0
0.00013833373990883578,0.00022972566296916612,318.0
0.00013830198952083928,1.826349808600619e-05,434.0
0.00013823012395562938,4.856205453733862e-05,772.0
0.000138193011658283,8.400555864094742e-05,2046.0
0.00013725912982552878,4.6275935108569116e-05,1297.0
0.000135167306399675,1.624930258231132e-05,601.0
0.000134974096556717,6.932271230927291e-05,1227.0
0.00013465643666799032,6.776642302150053e-05,1644.0
0.00013443800679973083,4.237431526318588e-05,1820.0
0.0001343008647692545,0.00014373178274491912,1243.0
0.00013409479916638435,4.177077919534003e-05,1042.0
0.00013403292812406154,9.515239213186315e-05,448.0
0.00013402983142436488,7.415286222928186e-05,1876.0
0.0001337701303216865,5.0919640216239064e-05,1569.0
0.00013292664928875596,4.501452288375348e-05,1439.0
0.0001328386442221774,9.373481724976949e-05,1691.0
0.00013280008659973807,1.7749148598353602e-05,72.0
0.00013268123234889685,9.053682892027071e-05,1005.0
0.00013198440152543123,2.639227696454934e-05,1787.0
0.00013172319674917832,0.00022386100119207845,1313.0
0.0001315854283054141,6.760913434604473e-05,809.0
0.00013148196408039326,5.277229142262368e-05,1447.0
0.00013142123835907515,9.199511046975033e-05,1017.0
0.00013137174944078956,1.8785170662660792e-05,869.0
0.00013119757385194887,4.085458429750939e-05,1303.0
0.00013071532946968835,6.111738609608279e-05,160.0
0.00013023442899772196,3.325315910616688e-05,44.0
0.0001297038466307354,5.7604032313273706e-05,1292.0
0.00012951002299649295,1.8342367571726377e-05,711.0
0.00012929713070778393,3.9742347892892316e-05,1286.0
0.00012923047618284,5.8430683671441136e-05,1448.0
0.00012881411231452367,4.825390814036466e-05,1451.0
0.00012876889371867816,6.517102347173185e-05,1516.0
0.00012864664553409179,2.867603295510267e-05,1563.0
0.00012788714141405145,3.6877987542163204e-05,104.0
0.0001273480025854923,5.8111841325501874e-05,1715.0
0.0001273452879578585,0.0001304542294762849,1047.0
0.0001268208946898719,3.489070797128511e-05,755.0
0.0001267876464458917,3.8387836175653394e-05,424.0
0.00012635596767293089,0.0002602648570576018,1097.0
0.00012521683914034075,0.00019961561350089626,718.0
0.00012439074055999865,5.0154307810897174e-05,1719.0
0.00012402045553557838,4.67733165868625e-05,1129.0
0.00012347558059707663,5.2026445280010576e-05,1486.0
0.0001230878604811525,2.7575088836001702e-05,1277.0
0.00012285881287067425,6.82681816994698e-05,168.0
0.00012283674471359475,0.00019917096435987798,1948.0
0.00012259969445266305,0.00021467701032617116,1508.0
0.00012226105912332974,0.000532329456714929,1199.0
0.0001221798999830659,4.4660490512554934e-05,906.0
0.00012163675806327045,4.8152844286817775e-05,1651.0
0.00012104365284104635,2.7692138691794183e-05,1269.0
0.00012027753970506039,2.740579217240117e-05,1251.0
0.00012006669769273337,4.596054799948999e-05,1725.0
0.00012003647306366716,3.953659092326234e-05,222.0
0.00011938870333979556,6.308857291759073e-05,1737.0
0.0001185964434306408,6.024358475296292e-05,1167.0
0.000118529198786399,4.5000314179773875e-05,64.0
0.00011847009782316454,2.3261308394847728e-05,966.0
0.00011800022170634916,4.766486338705577e-05,1578.0
0.00011794079384914724,4.8395155415797236e-05,1045.0
0.00011788230168635616,4.690508870579552e-05,269.0
0.00011772547685203749,0.00018724297974800138,736.0
0.000117626205993826,8.161435932844416e-05,472.0
0.00011756262405537843,3.499249209579359e-05,1552.0
0.00011702084150548853,5.443797350071003e-05,11.0
0.00011692964241235559,0.0001745810812764012,114.0
0.0001162913174763247,5.56832432309429e-05,1031.0
0.00011625681210079009,3.598282849114889e-05,1539.0
0.00011607260937583908,0.00020396414293412802,896.0
0.00011602203904742536,2.8634951886279625e-05,290.0
0.00011602191438364606,2.2671216599755764e-05,1395.0
0.00011565582944246255,5.5870771500673546e-05,666.0
0.00011557435366218449,3.214552308729366e-05,756.0
0.00011523077191051278,5.931568783039088e-05,1226.0
0.00011507096231408998,1.973194045215829e-05,1412.0
0.00011489878650257079,4.991172646053226e-05,420.0
0.00011362378128507711,0.0001203706254961233,231.0
0.00011328278524204149,6.135881531858588e-05,328.0
0.00011270383140484785,3.863690615423452e-05,567.0
0.00011249601486525984,4.368366270215638e-05,349.0
0.0001114910989328477,4.017652753866359e-05,1464.0
0.00011148701591576771,5.8749830269647965e-05,1300.0
0.00011092774044374476,6.400311293121302e-05,1327.0
0.00011074128791250803,3.2585465668667e-05,866.0
0.00011070947350608762,5.436692233955536e-05,1025.0
0.00011064457644897053,8.880405849133917e-05,1056.0
0.00011022319732644226,4.614805176139017e-05,16.0
0.00010938869566327059,9.85213860315494e-05,1208.0
0.00010900441281691542,4.2791605497827764e-05,251.0
0.00010863740779608611,0.00016613673360543443,1417.0
0.00010808701975203449,1.9921537905109927e-05,1977.0
0.00010802120695639905,6.240206139207377e-05,1141.0
0.00010795640773400005,4.573389568067592e-05,1024.0
0.00010740887542154409,5.1308805970936465e-05,408.0
0.0001065392947446231,8.592621217867448e-05,929.0
0.00010645350978908397,7.116913520585944e-05,1187.0
0.00010595777375704829,7.750223687508266e-05,257.0
0.00010488515449179614,7.610757087163204e-05,74.0
0.00010462141011682302,0.00010175841678275094,747.0
0.0001045798060048453,4.861622375428425e-05,227.0
0.00010355415606201346,4.224347600112746e-05,429.0
0.0001025471083558882,6.144574611995679e-05,782.0
0.00010204964356200775,0.0001198957442667664,1910.0
0.00010189570832617179,0.00023822370774785118,725.0
0.00010187424177368065,1.8541085332006812e-05,1130.0
0.0001018700485855173,8.574201621421916e-05,1428.0
0.00010162516757290518,7.416773256190343e-05,1209.0
0.00010155753462325335,8.513951240622097e-06,2015.0
0.00010151172043730839,6.19803601255076e-05,165.0
0.00010147297135563172,3.977096813047752e-05,1342.0
0.000101266190548166,3.515114591285892e-05,618.0
0.00010099620164724099,9.942494820409929e-05,1155.0
0.00010098547521598666,0.00020920085704626134,561.0
0.00010081009419603549,3.176230860486354e-05,840.0
0.00010000784358933368,5.692636238768581e-05,484.0
9.993049186162173e-05,4.816383546851952e-05,846.0
9.966047605484141e-05,5.84977665350424e-05,507.0
9.925187919070932e-05,2.6284093642947886e-05,15.0
9.9250767059067e-05,3.3813480130393834e-05,1053.0
9.911552889096953e-05,4.9290030820416576e-05,48.0
9.849282648426439e-05,1.6227949629223587e-05,1930.0
9.838072074993542e-05,9.142211170295009e-06,1380.0
9.837804620639323e-05,2.4109716288297057e-05,1165.0
9.821579050053319e-05,0.00011093732296125966,1542.0
9.795244719461582e-05,9.485934403347905e-05,437.0
9.788310597593774e-05,5.730495492017881e-05,192.0
9.77718663594418e-05,2.294088709890294e-05,1950.0
9.752607301078964e-05,7.701130111081582e-05,1922.0
9.742895948998687e-05,4.746605711605793e-05,273.0
9.742143178962382e-05,0.0001377605123310013,974.0
9.670775201932047e-05,3.914343186839577e-05,1086.0
9.647873505562732e-05,0.00010137325105133465,301.0
9.627953267471456e-05,3.823132548833439e-05,1714.0
9.620190099944859e-05,2.619678991717453e-05,267.0
9.614752115980619e-05,1.6563309334615398e-05,1748.0
9.58351180720518e-05,8.80895092141521e-05,325.0
9.568419166835484e-05,1.8658288120055595e-05,1108.0
9.548662756471149e-05,2.621297943985276e-05,1598.0
9.541211980940156e-05,6.640525996681884e-05,1099.0
9.538132739516092e-05,2.1505488018297318e-05,1234.0
9.516747204723064e-05,7.792639582065674e-05,1403.0
9.51670723950082e-05,7.669337397818652e-05,1865.0
9.470240474241942e-05,4.917100115929104e-05,1266.0
9.455733611729578e-05,9.811719791591678e-05,1466.0
9.439406566165154e-05,4.705292965896323e-05,717.0
9.436536553966146e-05,4.8611647502038545e-05,730.0
9.434935820551438e-05,4.438222088556169e-05,1272.0
9.408822152824347e-05,4.731141265981331e-05,1065.0
9.400286741716446e-05,4.475471342203219e-05,1533.0
9.385730247224444e-05,6.92391898737065e-05,1706.0
9.380519674159204e-05,0.0006024791987469473,80.0
9.359872949123992e-05,5.839736185308259e-05,1729.0
9.303101447382112e-05,9.082872416202585e-05,204.0
9.295153788981824e-05,4.589150772840477e-05,590.0
9.287600181794309e-05,2.487017857456444e-05,1591.0
9.271794189589234e-05,4.6042423880869075e-05,1856.0
9.265792615770208e-05,0.0001497686683790653,184.0
9.254575643713459e-05,6.494913601591639e-05,1520.0
9.227903680275595e-05,4.341459971056062e-05,898.0
9.209518308997967e-05,3.580210898814786e-05,614.0
9.20319723696661e-05,3.82465722021573e-05,1217.0
9.173188975771795e-05,8.910926946243867e-05,1849.0
9.055883968391853e-05,2.9628182311115967e-05,362.0
9.05453867373951e-05,6.329685379787154e-05,494.0
9.00673970322119e-05,6.608847594832242e-05,598.0
8.98584253804735e-05,2.184830586290756e-05,943.0
8.971872535536995e-05,7.482939970771915e-05,2035.0
8.949205287862582e-05,8.026227548961426e-05,1449.0
8.932824406344686e-05,1.4904909708218848e-05,450.0
8.892791072119266e-05,3.8443294474645146e-05,530.0
8.837672706367705e-05,7.068643839297173e-05,994.0
8.800903766913448e-05,3.6736213727557965e-05,1302.0
8.800091957519295e-05,5.2569933322691916e-05,395.0
8.775807247812795e-05,0.000257691142209415,1391.0
8.770044189755355e-05,9.969566906352678e-05,1527.0
8.769178832357394e-05,8.669501843519235e-05,1724.0
8.751855200291869e-05,2.8507543285023892e-05,335.0
8.740156269047006e-05,0.0001426165871584681,216.0
8.688135361214488e-05,0.00015127643475992592,1607.0
8.667172404096535e-05,5.739387478978552e-05,199.0
8.657923833974568e-05,6.489409303049816e-05,176.0
8.649792206198992e-05,2.7246186491462524e-05,1897.0
8.617760825523346e-05,3.132899897925866e-05,1473.0
8.607477662559981e-05,3.119759786362062e-05,1796.0
8.581257564582723e-05,7.074965560559448e-05,879.0
8.560345723771512e-05,0.00015332216992793544,1573.0
8.54361935100023e-05,3.130724913328544e-05,380.0
8.521164311944273e-05,4.979960404680103e-05,610.0
8.521014184204034e-05,6.994141193557384e-05,733.0
8.517601326221146e-05,7.029938273176799e-05,218.0
8.439052391511215e-05,0.0001684859247818973,703.0
8.436570906704688e-05,5.3166674106970825e-05,1927.0
8.428316442666839e-05,5.5850444066172955e-05,1158.0
8.41799453040526e-05,2.105927102810307e-05,1662.0
8.417181093252068e-05,0.00014340895863052458,1874.0
8.361917436148226e-05,1.3925170479104168e-05,676.0
8.351418865593097e-05,7.818317005956606e-06,266.0
8.30753304070675e-05,3.484480317934952e-05,1388.0
8.301083069012227e-05,2.2718154039433876e-05,1831.0
8.294142532080384e-05,0.00013571558890863538,2033.0
8.213627519855215e-05,2.9897005025801314e-05,1363.0
8.209205189828595e-05,1.3056332391830912e-05,2002.0
8.207613570585526e-05,5.100824020681828e-05,1659.0
8.205322923372504e-05,2.3594881965116575e-05,1100.0
8.194478158151109e-05,1.2037646476098741e-05,254.0
8.189878254487582e-05,5.785872029071648e-05,1969.0
8.166021605791052e-05,5.4899447253873406e-05,1096.0
8.1403649109002e-05,6.986054447594997e-05,1758.0
8.130384075729635e-05,0.00012155538848645866,1999.0
8.120268996443247e-05,2.5222998778072773e-05,401.0
8.108977563698882e-05,4.778810054021804e-05,1903.0
8.079755058685301e-05,8.656590874844141e-05,1163.0
8.04767787553673e-05,0.0001870371510533059,1066.0
8.03341682428349e-05,6.609016664458107e-05,242.0
8.028505079014093e-05,7.659152371046327e-05,125.0
8.01031865773738e-05,4.715466858315851e-05,432.0
7.982955216588872e-05,4.433542726798225e-05,1673.0
7.948448666850183e-05,2.5849255986759923e-05,1875.0
7.941554798226446e-05,5.841067230798559e-05,937.0
7.92665107634205e-05,1.860810818825264e-05,454.0
7.915417298332006e-05,5.712372867032877e-05,118.0
7.863998116014459e-05,0.00045211601127604603,1959.0
7.858516472972755e-05,4.8464142374132614e-05,886.0
7.813685548272443e-05,2.4479563572980977e-05,423.0
7.797216972345033e-05,2.1546002755748192e-05,91.0
7.783618278073279e-05,4.053239595018206e-05,549.0
7.773786973448437e-05,4.73780111594128e-05,1811.0
7.688468568313178e-05,6.6872721128966e-05,1968.0
7.675939385403119e-05,8.911208981759456e-05,1265.0
7.654261573812882e-05,9.410665008468823e-05,547.0
7.63478366785142e-05,4.16848739355344e-05,1692.0
7.632472822111103e-05,4.043890674915876e-05,978.0
7.623504031513128e-05,3.379344023905561e-05,3.0
7.596572357932984e-05,2.617459002780031e-05,1016.0
7.550488210454898e-05,0.0003336748803620669,1455.0
7.510739049945147e-05,5.2364114066586216e-05,479.0
7.509914293994946e-05,5.267743131059804e-05,1771.0
7.47923708233067e-05,2.3695711369612385e-05,922.0
7.456341002579637e-05,3.136914850352412e-05,1424.0
7.44107527494764e-05,2.8546960867616556e-05,1962.0
7.416368792488859e-05,4.765485296293621e-05,990.0
7.3871301365247e-05,5.801832882664171e-05,930.0
7.367582378594583e-05,4.075001162597699e-05,2034.0
7.366883077739584e-05,7.020112946769552e-05,277.0
7.318651982954894e-05,7.708408422135349e-05,861.0
7.309486174575942e-05,5.322124140291574e-05,993.0
7.29644909272964e-05,4.512742723915712e-05,1785.0
7.291551753086933e-05,3.4472587496298176e-05,1716.0
7.27795023822142e-05,1.4875437113320607e-05,1223.0
7.255005917043978e-05,3.126645968804278e-05,83.0
7.252914760731421e-05,5.025046617020184e-05,37.0
7.244057185564756e-05,4.5954195443705905e-05,1619.0
7.241390008825289e-05,1.3756580311188297e-05,1381.0
7.23439839530271e-05,2.299010091899916e-05,1156.0
7.233325036705151e-05,3.249600196503201e-05,1213.0
7.219663984755486e-05,2.571609472795482e-05,1757.0
7.176606766658988e-05,0.0001186261273027793,294.0
7.168356364205542e-05,2.7177260953995592e-05,630.0
7.156011706954679e-05,4.885147047540308e-05,20.0
7.142220809238652e-05,5.169906280017425e-05,1346.0
7.103429557174801e-05,3.9371162477563216e-05,321.0
7.058314449640558e-05,3.366351460794954e-05,832.0
7.055733380280093e-05,7.209353977960517e-05,1362.0
7.03258656966188e-05,9.55519290304612e-05,130.0
7.001487132138884e-05,1.4705227039762708e-05,1052.0
6.980963531770801e-05,3.585789543355046e-05,731.0
